xmin,ymin,xmax,ymax,utm_left,utm_right,utm_top,utm_bottom,box_size,ratio
911.2974853515625,6933.76708984375,1014.3956298828125,7043.33447265625,304572.8243713379,304598.5989074707,6518492.558227539,6518465.166381836,27.391845703125,1.0627483482914584
1270.8223876953125,617.22265625,1370.830322265625,727.272705078125,304662.7055969238,304687.7075805664,6520071.6943359375,6520044.1818237305,27.51251220703125,1.1004131752241337
1281.0714111328125,736.2037963867188,1456.093505859375,892.4469604492188,304665.2678527832,304709.02337646484,6520041.949050903,6520002.888259888,43.755523681640625,1.1201904145806378
1421.49072265625,3998.719970703125,1533.6201171875,4106.8515625,304700.37268066406,304728.4050292969,6519226.320007324,6519199.287109375,28.0323486328125,1.0369716441600607
1529.2703857421875,3781.385986328125,1647.45361328125,3937.465087890625,304727.31759643555,304756.8634033203,6519280.653503418,6519241.633728027,39.019775390625,1.3206535716831052
1397.3275146484375,3805.142578125,1528.010498046875,3940.6064453125,304694.3318786621,304727.0026245117,6519274.714355469,6519240.848388672,33.865966796875,1.036583828014441
1387.3990478515625,4266.59521484375,1467.4036865234375,4349.5556640625,304691.8497619629,304711.85092163086,6519159.351196289,6519138.611083984,20.7401123046875,1.036945489610893
1472.485595703125,7663.67578125,1604.720458984375,7800.0,304713.1213989258,304746.1801147461,6518310.0810546875,6518276.0,34.0810546875,1.0309249419349598
1444.519775390625,7511.88818359375,1580.6856689453125,7665.78564453125,304706.12994384766,304740.1714172363,6518348.027954102,6518309.553588867,38.474365234375,1.1302203284531827
2016.855224609375,8157.63671875,2141.876220703125,8294.548828125,304849.21380615234,304880.4690551758,6518186.5908203125,6518152.362792969,34.22802734375,1.0951129302499971
2548.27392578125,126.58431243896484,2620.36865234375,201.578369140625,304982.0684814453,305000.09216308594,6520194.35392189,6520175.605407715,18.74851417541504,1.0402155646799864
2905.35546875,7712.75830078125,3000.0,7800.0,305071.3388671875,305095.0,6518297.810424805,6518276.0,23.6611328125,1.0848542852505443
2769.8505859375,10076.267578125,2909.107177734375,10199.9921875,305037.4626464844,305072.2767944336,6517706.933105469,6517676.001953125,34.81414794921875,1.1255367262853806
3455.256591796875,658.7063598632812,3510.2236328125,705.6001586914062,305208.8141479492,305222.5559082031,6520061.323410034,6520049.599960327,13.74176025390625,1.1721601232838914
3390.01220703125,9479.0634765625,3476.721923828125,9563.17578125,305192.5030517578,305214.18048095703,6517856.234130859,6517835.2060546875,21.67742919921875,1.030880287004679
3389.19384765625,11448.9736328125,3486.901123046875,11558.7392578125,305192.29846191406,305216.7252807617,6517363.756591797,6517336.315185547,27.44140625,1.1234130166987748
3944.832275390625,4800.0,4012.5244140625,4867.1943359375,305331.20806884766,305348.1311035156,6519026.0,6519009.201416016,16.92303466796875,1.0074084032147892
3891.47265625,10939.302734375,4050.451416015625,11139.9384765625,305317.8681640625,305357.6128540039,6517491.174316406,6517441.015380859,50.158935546875,1.2620286035901145
4471.4892578125,10511.6337890625,4623.927734375,10649.8505859375,305462.8723144531,305500.98193359375,6517598.091552734,6517563.537353516,38.109619140625,1.102894004267526
4935.59423828125,728.0610961914062,5041.7744140625,838.176513671875,305578.8985595703,305605.4436035156,6520043.984725952,6520016.455871582,27.528854370117188,1.0370619248862993
4957.2744140625,1525.868896484375,5105.09521484375,1663.153564453125,305584.3186035156,305621.27380371094,6519844.532775879,6519810.211608887,36.9552001953125,1.076746609569674
5290.2626953125,10221.1064453125,5368.5791015625,10304.6005859375,305667.5656738281,305687.1447753906,6517670.723388672,6517649.849853516,20.87353515625,1.066113023093421
5712.63525390625,160.7891082763672,5857.326171875,306.1719970703125,305773.15881347656,305809.33154296875,6520185.802722931,6520149.457000732,36.34572219848633,1.0047824067668487
5582.91943359375,600.0,5685.83447265625,687.6630249023438,305740.72985839844,305766.45861816406,6520076.0,6520054.084243774,25.728759765625,1.1739845753343205
5742.9091796875,2639.840576171875,5818.74658203125,2752.847412109375,305780.7272949219,305799.6866455078,6519566.039855957,6519537.788146973,28.251708984375,1.4901200785500435
5868.1923828125,7487.26171875,5962.2919921875,7592.73193359375,305812.0480957031,305835.5729980469,6518354.1845703125,6518327.817016602,26.3675537109375,1.1208358413416635
5408.5947265625,10232.0517578125,5477.4423828125,10297.14453125,305697.1486816406,305714.3605957031,6517667.987060547,6517651.7138671875,17.2119140625,1.0576850948916061
5744.56640625,10875.8349609375,5834.40576171875,10968.2548828125,305781.1416015625,305803.6014404297,6517507.041259766,6517483.936279297,23.10498046875,1.0287242310765201
5506.7578125,11023.7802734375,5740.4306640625,11191.455078125,305721.689453125,305780.1076660156,6517470.054931641,6517428.136230469,58.418212890625,1.3936074176320188
5611.5439453125,11581.7392578125,5708.78564453125,11676.9375,305747.8859863281,305772.1964111328,6517330.565185547,6517306.765625,24.3104248046875,1.02146528112594
6117.076171875,10559.7333984375,6271.5615234375,10675.2392578125,305874.26904296875,305912.8903808594,6517586.066650391,6517557.190185547,38.621337890625,1.3374676609344087
6816.02490234375,2531.883056640625,7026.77099609375,2725.195556640625,306049.00622558594,306101.69274902344,6519593.02923584,6519544.70111084,52.6865234375,1.090183478823149
6744.25927734375,2742.42333984375,6834.4990234375,2836.958984375,306031.06481933594,306053.6247558594,6519540.394165039,6519516.760253906,23.6339111328125,1.0476053914539718
7036.28125,2580.79248046875,7170.109375,2765.513916015625,306104.0703125,306137.52734375,6519580.801879883,6519534.621520996,46.18035888671875,1.3802886018680678
6871.94775390625,3819.22900390625,6999.3359375,3948.39892578125,306062.98693847656,306094.833984375,6519271.192749023,6519238.900268555,32.29248046875,1.0139866840941236
6630.06298828125,11548.1708984375,6727.9599609375,11645.5693359375,306002.5157470703,306026.9899902344,6517338.957275391,6517314.607666016,24.4742431640625,1.0051185128739872
7978.10791015625,3330.380126953125,8050.0703125,3400.9599609375,306339.52697753906,306357.517578125,6519393.404968262,6519375.760009766,17.9906005859375,1.0195887165118733
8181.8916015625,7620.521484375,8284.4873046875,7705.80419921875,306390.4729003906,306416.1218261719,6518320.869628906,6518299.548950195,25.64892578125,1.2030070022157462
8432.3154296875,1848.897216796875,8649.060546875,2070.6767578125,306453.0788574219,306507.26513671875,6519763.775695801,6519708.330810547,55.44488525390625,1.023227392125147
8809.115234375,2601.813720703125,8904.9580078125,2705.739990234375,306547.27880859375,306571.2395019531,6519575.546569824,6519549.565002441,25.9815673828125,1.0843412163883313
8542.6943359375,3056.482666015625,8604.1806640625,3121.9013671875,306480.6735839844,306496.0451660156,6519461.879333496,6519445.524658203,16.35467529296875,1.0639552428448906
8769.939453125,7350.85791015625,8860.3037109375,7432.8486328125,306537.48486328125,306560.0759277344,6518388.285522461,6518367.787841797,22.591064453125,1.102127836967073
8852.365234375,8003.06494140625,8935.08984375,8087.1806640625,306558.09130859375,306578.7724609375,6518225.233764648,6518204.204833984,21.0289306640625,1.0168161964348956
8406.1767578125,11594.22265625,8483.255859375,11680.02734375,306446.5441894531,306465.81396484375,6517327.4443359375,6517305.9931640625,21.451171875,1.1132030052325508
10083.4013671875,10800.0,10159.5712890625,10874.294921875,306865.8503417969,306884.8928222656,6517526.0,6517507.426269531,19.04248046875,1.025237256499908
10037.390625,11456.19140625,10125.7919921875,11531.7900390625,306854.34765625,306876.4479980469,6517361.9521484375,6517343.052490234,22.100341796875,1.1693514009274928
11163.71875,11310.0595703125,11241.484375,11387.5556640625,307135.9296875,307155.37109375,6517398.485107422,6517379.111083984,19.44140625,1.0034779978829578
11445.548828125,4927.1298828125,11547.7431640625,5029.4169921875,307206.38720703125,307231.9357910156,6518994.217529297,6518968.645751953,25.57177734375,1.000907813888597
11860.3974609375,7855.2431640625,11937.7802734375,7941.1162109375,307310.0993652344,307329.4450683594,6518262.189208984,6518240.720947266,21.46826171875,1.1097173144876324
11795.732421875,8518.1474609375,11876.94921875,8581.1328125,307293.93310546875,307314.2373046875,6518096.463134766,6518080.716796875,20.30419921875,1.2894553235034187
