xmin,ymin,xmax,ymax,deg_left,deg_top,deg_right,deg_bottom
400.3097229003906,450.8172607421875,416.12481689453125,462.0175476074219,65.22396043424631,31.640202396433043,65.22538112831178,31.639196257545287
314.64898681640625,499.8048095703125,334.8574523925781,514.2076416015625,65.21626539939899,31.635801770048655,65.21808075674856,31.634507941633828
172.71066284179688,1288.4849853515625,186.0330810546875,1297.752197265625,65.20351486281612,31.56495342443002,65.20471163600632,31.564120936619663
510.0954895019531,1207.2613525390625,523.7921142578125,1221.95751953125,65.233822657458,31.572249867508738,65.23505304619391,31.570929688366032
611.9282836914062,1615.926513671875,625.810546875,1628.8228759765625,65.2429704530025,31.53553885147546,65.24421751792211,31.534380351538676
560.7492065429688,2090.763427734375,580.0906982421875,2101.02294921875,65.23837295827954,31.49288352573881,65.24011043404066,31.491961897243094
1016.0153198242188,162.2759552001953,1031.899658203125,176.9495391845703,65.27927020906976,31.66612250291986,65.28069712346417,31.664804352443262
1016.8616333007812,1037.896728515625,1030.8984375,1049.9852294921875,65.27934623470288,31.587464150543678,65.28060718227812,31.586378222024745
1115.9931640625,1651.779541015625,1128.716552734375,1659.6368408203125,65.28825137162502,31.532318119230975,65.289394333076,31.53161228598033
1178.42578125,1418.96826171875,1191.951171875,1429.451416015625,65.29385978904973,31.553231912281756,65.29507479556194,31.55229019450869
1153.684814453125,2008.8206787109375,1168.4345703125,2021.1319580078125,65.29163727018799,31.500244568125865,65.29296226330054,31.49913862708992
1534.08056640625,133.10838317871094,1546.453125,144.71011352539062,65.32580880198735,31.668742670494613,65.32692024783618,31.66770046932535
1674.318359375,1265.3743896484375,1693.540283203125,1277.6102294921875,65.33840657727085,31.567029484564543,65.34013331206735,31.565930320369976
1411.2828369140625,1030.7353515625,1423.3289794921875,1040.26416015625,65.31477769426155,31.58810746798091,65.31585981766081,31.587251480540992
1549.74658203125,2057.453125,1560.0240478515625,2064.93896484375,65.32721610411507,31.495875841145306,65.3281393445779,31.495203376710695
1421.2523193359375,2003.3468017578125,1431.8597412109375,2012.2720947265625,65.31567326810499,31.500736294858903,65.31662614902453,31.499934522149996
1746.562255859375,2246.863037109375,1759.9144287109375,2254.91357421875,65.34489635691048,31.478860859244147,65.34609580300535,31.478137667191074
1488.693115234375,2369.221435546875,1502.5750732421875,2378.12890625,65.32173157787786,31.467869217298468,65.32297861538305,31.46706904559092
1861.095947265625,962.5787353515625,1870.818359375,971.2146606445312,65.35518509346416,31.594230080986527,65.35605847260379,31.59345430261821
2131.50537109375,1556.9180908203125,2142.42578125,1564.70654296875,65.37947638530363,31.540839668289394,65.38045738243886,31.540140019728938
2222.547119140625,2116.67138671875,2235.474609375,2130.04931640625,65.38765480467998,31.490556174185212,65.38881610088627,31.489354414314395
1952.3699951171875,1923.245361328125,1963.4647216796875,1929.31005859375,65.36338438068701,31.5079319296807,65.36438103693143,31.507387128655974
1861.5648193359375,2341.700927734375,1872.748779296875,2350.373291015625,65.35522721295887,31.47034142657794,65.35623188517586,31.46956237492944
2054.946044921875,2623.31494140625,2064.369384765625,2630.5185546875,65.37259894401943,31.445043609307568,65.37344545704033,31.444396497716426
2668.034423828125,1744.56494140625,2685.802490234375,1757.256591796875,65.42767361014819,31.52398306489957,65.42926974271037,31.522842954546913
2552.09423828125,2026.3123779296875,2575.150390625,2043.788330078125,65.41725852607614,31.498673262050524,65.41932969548049,31.497103370558573
2283.5419921875,2070.408447265625,2300.84765625,2088.05517578125,65.39313406735108,31.494712044745114,65.394688661604,31.493126812151086
2253.787841796875,2089.663818359375,2272.608154296875,2101.74267578125,65.39046120654488,31.492982305329626,65.39215186398195,31.491897243105946
2240.10205078125,2097.790283203125,2255.62060546875,2114.51611328125,65.38923179102044,31.492252292572125,65.39062584650675,31.49074978569225
2498.439697265625,2112.38525390625,2511.56103515625,2120.648681640625,65.41243865665047,31.490941204046734,65.413617366488,31.490198887703436
2302.726318359375,2060.886474609375,2312.91650390625,2068.7919921875,65.39485742469265,31.495567418102322,65.39577282463513,31.494857253375393
3056.090087890625,1680.386474609375,3071.17138671875,1688.7767333984375,65.46253324355983,31.52974831466307,65.463888019684,31.528994604892276
3405.60302734375,1779.228271484375,3417.636962890625,1789.0562744140625,65.49393052511066,31.520869204978805,65.49501155193364,31.519986340454395
3139.1396484375,2301.47314453125,3153.6630859375,2312.37890625,65.4699937125177,31.4739551498277,65.47129837510612,31.472975468584007
3667.236572265625,1749.3818359375,3682.63623046875,1760.5823974609375,65.51743346633484,31.52355035590163,65.51881684116823,31.52254419234091
3780.80322265625,1745.199951171875,3795.1123046875,1754.25927734375,65.52763533211605,31.52392602100177,65.52892073882508,31.52311220788537
3951.816162109375,1528.6170654296875,3964.5439453125,1538.0594482421875,65.54299768584534,31.54338199265586,65.54414104206377,31.542533768975964
3971.22509765625,1516.70458984375,3982.130615234375,1524.5299072265625,65.54474122019036,31.544452108544917,65.54572087950253,31.54374914832411
3903.91357421875,1424.4661865234375,3915.0556640625,1431.1331787109375,65.53869452316023,31.552738025293458,65.5396954341206,31.552139119195342
3872.556640625,2026.697021484375,3888.456298828125,2037.8929443359375,65.5358776818892,31.49863870893211,65.53730597248682,31.497632962070373
4018.69140625,2032.9405517578125,4032.0,2044.6923828125,65.54900519123942,31.498077843064962,65.550200722557,31.49702215811968
3714.458251953125,1921.228271484375,3725.05712890625,1929.0445556640625,65.52167546199534,31.50811312794431,65.52262757531149,31.507410979189945
3708.94970703125,2277.175537109375,3725.9658203125,2291.638671875,65.52118062098567,31.47613784103916,65.52270920444937,31.474838595537534
3958.230712890625,2460.166748046875,3970.873046875,2468.81103515625,65.54357391474609,31.459699460874692,65.54470959493061,31.458922931351623
3618.019287109375,2792.08544921875,3638.607421875,2802.032958984375,65.51301220238496,31.42988269663991,65.5148616659981,31.42898909663377
4436.70068359375,373.78851318359375,4456.66845703125,389.9842224121094,65.58655560351357,31.64712200655789,65.58834933912046,31.645667121244177
4402.29833984375,167.36370849609375,4414.8994140625,174.5740509033203,65.58346518839356,31.665665462265107,65.58459716215026,31.66501774618629
4241.3017578125,450.4002685546875,4253.17724609375,457.3533935546875,65.56900261936059,31.64023985547858,65.57006941262354,31.63961524563259
4350.3193359375,1699.184326171875,4363.28466796875,1711.171142578125,65.57879583502734,31.52805967492635,65.57996053062007,31.526982880887783
4066.029296875,1614.776123046875,4082.2783203125,1626.04638671875,65.55325762630605,31.535642192823577,65.55471730091665,31.534629767812326
4347.9072265625,1425.6341552734375,4369.4296875,1440.380615234375,65.57857915155549,31.552633104875508,65.58051254711668,31.55130840783855
4455.0771484375,1891.044189453125,4471.22021484375,1903.3150634765625,65.5882063894373,31.51082461016689,65.58965654576583,31.509722298798412
4351.45458984375,2211.451416015625,4370.6923828125,2225.731689453125,65.57889781662087,31.482041939290543,65.58062597696653,31.480759120501514
4085.337158203125,2062.736083984375,4099.10693359375,2073.7685546875,65.55499208099953,31.4954012648652,65.55622904096876,31.49441020115978
4096.654296875,2069.48876953125,4112.767578125,2079.37744140625,65.55600871686367,31.49479466080164,65.55745619754609,31.493906346293144
4093.486572265625,1998.0,4106.939453125,2007.298583984375,65.55572415532042,31.501216606232923,65.55693264816956,31.50038130022154
4265.728515625,1932.800048828125,4278.0341796875,1941.6563720703125,65.57119691234904,31.507073617499078,65.5723023489599,31.50627804044612
4371.15966796875,2034.227783203125,4386.55615234375,2045.8096923828125,65.58066795390631,31.49796220909681,65.58205104362989,31.496921788493268
4178.25830078125,2076.484130859375,4188.05859375,2084.314208984375,65.56333932925911,31.49416625680174,65.56421970455537,31.493462868916186
4107.0009765625,2061.8984375,4117.576171875,2069.692138671875,65.556938174914,31.495476511929162,65.55788816087217,31.494776391840908
4110.12255859375,2012.1165771484375,4127.5283203125,2025.7586669921875,65.55721859139892,31.499948492531733,65.55878217757729,31.498723002750335
4297.4208984375,2603.730712890625,4312.8583984375,2612.1025390625,65.5740438875361,31.4468028904879,65.57543066175596,31.44605083654728
4305.43994140625,2778.789306640625,4318.708984375,2786.213134765625,65.57476425042239,31.43107710944969,65.57595622883284,31.43041021562255
4772.8583984375,329.0281066894531,4788.68798828125,339.92657470703125,65.61675316482547,31.651142902285596,65.61817516107526,31.65016387624623
4880.564453125,309.4227600097656,4903.771484375,326.55908203125,65.62642856433726,31.65290408054288,65.62851328742435,31.65136469854433
4847.3115234375,1655.5302734375,4859.20068359375,1664.265380859375,65.62344140283926,31.531981185204856,65.62450942426763,31.531196497154305
4772.10791015625,1664.0908203125,4785.58642578125,1674.1966552734375,65.6166857473161,31.53121217819503,65.61789654297542,31.530304355594613
4615.8701171875,1666.872802734375,4630.0625,1676.896484375,65.602650667578,31.53096226846206,65.60392559101787,31.530061825819967
4837.68701171875,2119.249755859375,4857.86181640625,2132.74658203125,65.62257681824134,31.4903245553445,65.62438915178184,31.48911211482077
4566.40966796875,2610.18115234375,4578.9482421875,2619.121826171875,65.59820755982875,31.446223437652893,65.59933391911493,31.44542028325788
5087.32177734375,37.76523208618164,5100.193359375,44.38610076904297,65.6450018907822,31.677307491480867,65.64615816466915,31.676712728727672
5086.365234375,23.541128158569336,5095.521484375,29.461925506591797,65.64491596306532,31.678585264476975,65.64573848299734,31.678053390201786
5228.92626953125,858.6436767578125,5252.88330078125,880.39501953125,65.6577224387454,31.60356672615559,65.65987453547879,31.601612769789238
5039.7822265625,2709.556396484375,5067.95947265625,2730.90478515625,65.6407313402755,31.437296407585432,65.64326254535854,31.435378649201905
5211.7802734375,3008.628173828125,5225.642578125,3018.578857421875,65.65618218771016,31.410430332721763,65.65742745972754,31.40953644760579
5556.779296875,953.7156982421875,5569.38330078125,960.7634887695312,65.68717397728618,31.595026261156434,65.68830621422119,31.594393147361437
5499.20556640625,1417.080810546875,5514.54052734375,1426.529296875,65.68200204108179,31.553401464905328,65.68337960406095,31.552552692937294
5634.1806640625,1490.4169921875,5649.5029296875,1502.3076171875,65.6941270604018,31.546813563620656,65.69550348294163,31.545745410603132
5454.76904296875,2059.78125,5465.56103515625,2067.89990234375,65.67801024026409,31.49566670211822,65.67897970141689,31.494937391169536
5644.5029296875,2113.1171875,5655.6162109375,2120.09326171875,65.69505432529957,31.490875453333313,65.69605264833993,31.490248781923928
5705.7490234375,2957.87255859375,5718.00634765625,2965.144287109375,65.7005561555104,31.414989787213756,65.7016572496792,31.414336556727
5955.30126953125,1804.0567626953125,5973.751953125,1816.824951171875,65.72297381519563,31.518638823665164,65.7246312683031,31.517491837779264
5879.23046875,1901.31640625,5903.1005859375,1912.1495361328125,65.71614025889393,31.509901841231844,65.71828454800425,31.508928684616986
5884.8935546875,1923.6778564453125,5899.7783203125,1931.92431640625,65.71664898255922,31.507893077983294,65.71798610380537,31.507152285881013
5943.23046875,3064.239990234375,5954.66796875,3072.54443359375,65.72188947671229,31.405434638256224,65.7229169248185,31.40468863741664
6111.74853515625,2896.964111328125,6124.54443359375,2907.842041015625,65.7370277121826,31.420461286124826,65.73817718729664,31.41948410507504
